Date,Closing Price,Volume
2022-03-21,88.7572021484375,1598537312
2022-03-22,90.51296997070312,1879747152
2022-03-23,95.1026840209961,2099467745
2022-03-24,102.22369384765625,3601646600
2022-03-25,98.6581039428711,2175497007
2022-03-26,101.7641830444336,1282869612
2022-03-27,107.08422088623047,1572329892
2022-03-28,106.46525573730469,2877146388
2022-03-29,111.71031188964844,3052274877
2022-03-30,120.6994857788086,3908170428
2022-03-31,122.66146087646484,4115229587
2022-04-01,134.43093872070312,4434807484
2022-04-02,132.19886779785156,3394186456
2022-04-03,136.77532958984375,2585967812
2022-04-04,132.41262817382812,2828117206
2022-04-05,126.86223602294922,2239922210
2022-04-06,112.88338470458984,3281009143
2022-04-07,118.79651641845703,2431083313
2022-04-08,109.8008804321289,2376864565
2022-04-09,112.97279357910156,1202250516
2022-04-10,111.74243927001953,1280232450
2022-04-11,99.33910369873047,2272498194
2022-04-12,103.30638885498047,2317008207
2022-04-13,105.00194549560547,1675840412
2022-04-14,100.70780181884766,1686576071
2022-04-15,101.30977630615234,1050639351
2022-04-16,102.25731658935547,774939305
2022-04-17,100.40969848632812,1057908299
2022-04-18,102.15853118896484,1846133932
2022-04-19,108.58203125,1711909607
2022-04-20,105.49700164794922,1761531528
2022-04-21,101.77613830566406,1838571747
2022-04-22,100.61205291748047,1274793594
2022-04-23,100.74443817138672,823252482
2022-04-24,99.23579406738281,818266008
2022-04-25,101.24763488769531,1538486689
2022-04-26,95.78215026855469,1301074534
2022-04-27,98.37886810302734,1253566599
2022-04-28,98.18572998046875,1307131609
2022-04-29,94.01134490966797,1234575023
2022-04-30,85.09593200683594,1293033765
2022-05-01,89.6715087890625,1426749080
2022-05-02,87.58101654052734,1265220129
2022-05-03,85.84237670898438,1011988792
2022-05-04,92.7708511352539,1428455342
2022-05-05,84.59602355957031,1805979399
2022-05-06,81.76410675048828,1585081920
2022-05-07,78.9834213256836,1139093165
2022-05-08,75.22018432617188,1439700868
2022-05-09,63.2696533203125,2773999164
2022-05-10,66.76615142822266,3677013066
2022-05-11,50.21084976196289,4432811558
2022-05-12,44.683589935302734,4471167155
2022-05-13,48.59355163574219,2854210432
2022-05-14,52.4172248840332,2042138537
2022-05-15,58.81126022338867,1843835578
2022-05-16,53.646461486816406,2067312217
2022-05-17,57.12562561035156,1823895389
2022-05-18,49.75621032714844,1745565671
2022-05-19,52.2139778137207,1958004386
2022-05-20,49.538509368896484,1830699507
2022-05-21,50.3179817199707,979492374
2022-05-22,52.75518035888672,1105760506
2022-05-23,49.05685043334961,1661669360
2022-05-24,49.65333557128906,1508166642
2022-05-25,47.982425689697266,1304580067
2022-05-26,43.4912109375,2208994514
2022-05-27,40.981346130371094,2256358026
2022-05-28,44.343162536621094,1254325884
2022-05-29,44.90961456298828,1317843243
2022-05-30,47.179443359375,1708817065
2022-05-31,45.76784133911133,1509191627
2022-06-01,40.26966857910156,1422647092
2022-06-02,40.8913459777832,1554022054
2022-06-03,38.259220123291016,1348656102
2022-06-04,38.93144607543945,1130762770
2022-06-05,38.480533599853516,998532387
2022-06-06,42.43313217163086,1955057411
2022-06-07,39.43757247924805,1974825213
2022-06-08,38.84336853027344,1211034282
2022-06-09,39.97260665893555,1265873005
2022-06-10,37.08976745605469,1177042406
2022-06-11,33.82111740112305,1086904917
2022-06-12,30.743270874023438,1430666510
2022-06-13,28.19236183166504,2577135234
2022-06-14,29.714618682861328,2317785256
2022-06-15,34.48794174194336,2574959860
2022-06-16,29.989742279052734,1908909523
2022-06-17,30.742919921875,1283536081
2022-06-18,31.80793571472168,1804420726
2022-06-19,34.24374771118164,2005402608
2022-06-20,35.4171142578125,1958378683
2022-06-21,36.121158599853516,1790090431
2022-06-22,34.12163543701172,1533123071
2022-06-23,38.17523193359375,1666479184
2022-06-24,42.2120475769043,1765927064
2022-06-25,42.33281326293945,1271293523
2022-06-26,39.40808868408203,1138724690
2022-06-27,38.45125198364258,1253389517
2022-06-28,35.326438903808594,1361946847
2022-06-29,33.8739013671875,1366803516
2022-06-30,33.588417053222656,1321861663
2022-07-01,32.803070068359375,1427407655
2022-07-02,33.35940933227539,765552187
2022-07-03,33.38593292236328,605659825
2022-07-04,36.785030364990234,1091202628
2022-07-05,35.39555358886719,1569156882
2022-07-06,37.07356262207031,1410588451
2022-07-07,38.518306732177734,1189167903
2022-07-08,38.286720275878906,1485794730
2022-07-09,38.07196044921875,789899204
2022-07-10,36.697608947753906,714119421
2022-07-11,33.463600158691406,930216020
2022-07-12,32.75759506225586,916386230
2022-07-13,34.91093826293945,1313110217
2022-07-14,37.10782241821289,1320137563
2022-07-15,37.41592788696289,1266226950
2022-07-16,39.57412338256836,1149921714
2022-07-17,38.64472198486328,1119935904
2022-07-18,43.746158599853516,1793335611
2022-07-19,44.89987564086914,2530289999
2022-07-20,42.09366989135742,2020822242
2022-07-21,43.19059371948242,1926399176
2022-07-22,40.61850357055664,1523873136
2022-07-23,40.040977478027344,1151436691
2022-07-24,41.00658416748047,1115260733
2022-07-25,36.711997985839844,1465847128
2022-07-26,36.190853118896484,1362323126
2022-07-27,40.3078498840332,1829226049
2022-07-28,42.84526824951172,2454901807
2022-07-29,41.926998138427734,2066610408
2022-07-30,43.755889892578125,1980341418
2022-07-31,42.400203704833984,1356657075
2022-08-01,41.78648376464844,1082119921
2022-08-02,39.7545051574707,1205226999
2022-08-03,38.54441833496094,2312325350
2022-08-04,38.83067321777344,1235137178
2022-08-05,40.561031341552734,1198859111
2022-08-06,40.0570068359375,650997770
2022-08-07,40.6055908203125,614104051
2022-08-08,42.17055130004883,1117550363
2022-08-09,40.372623443603516,895263875
2022-08-10,42.365867614746094,1389333742
2022-08-11,42.8217887878418,1735349568
2022-08-12,45.33475875854492,1128246063
2022-08-13,46.485347747802734,1416039040
2022-08-14,44.916568756103516,1061034922
2022-08-15,43.82322311401367,1364253429
2022-08-16,43.15880584716797,1131452045
2022-08-17,40.403053283691406,1336772691
2022-08-18,39.545230865478516,885648540
2022-08-19,35.8902587890625,1821467945
2022-08-20,35.26973342895508,1203622743
2022-08-21,36.533199310302734,982071275
2022-08-22,35.47438049316406,1139846770
2022-08-23,35.6462516784668,854779221
2022-08-24,34.957916259765625,946325778
2022-08-25,35.316463470458984,828503624
2022-08-26,31.726362228393555,1315871629
2022-08-27,31.54243278503418,764882265
2022-08-28,30.39228630065918,562501615
2022-08-29,32.46529769897461,891913484
2022-08-30,31.41205596923828,861409804
2022-08-31,31.47295570373535,769308937
2022-09-01,31.585678100585938,666487074
2022-09-02,31.227930068969727,659575995
2022-09-03,31.10948371887207,314531753
2022-09-04,32.106956481933594,392954663
2022-09-05,32.19464874267578,512588616
2022-09-06,30.891742706298828,1196204019
2022-09-07,32.71091842651367,779212909
2022-09-08,33.608646392822266,978070646
2022-09-09,34.73976516723633,1186140934
2022-09-10,35.12672805786133,731145106
2022-09-11,34.96596145629883,757216096
2022-09-12,37.4241828918457,1701399970
2022-09-13,33.430816650390625,1785181627
2022-09-14,34.09157180786133,1003604224
2022-09-15,33.04768371582031,1139377803
2022-09-16,32.208858489990234,765952525
2022-09-17,33.75077819824219,501302380
2022-09-18,31.05985450744629,694870049
2022-09-19,32.685302734375,971182780
2022-09-20,31.433040618896484,819978937
2022-09-21,30.826377868652344,1193686258
2022-09-22,32.408905029296875,833702543
2022-09-23,33.6766357421875,982495447
2022-09-24,33.462650299072266,872691785
2022-09-25,32.33536148071289,610529879
2022-09-26,33.88055419921875,936313674
2022-09-27,32.75012969970703,1223724195
2022-09-28,33.23543930053711,998520503
2022-09-29,33.952449798583984,951223921
2022-09-30,33.21244430541992,1210784941
2022-10-01,32.46939468383789,572976679
2022-10-02,32.05569839477539,532211084
2022-10-03,32.967620849609375,633204077
2022-10-04,34.12247085571289,717157069
2022-10-05,34.073883056640625,655950188
2022-10-06,33.34281921386719,712289836
2022-10-07,33.00146484375,649212486
2022-10-08,32.57793426513672,367021196
2022-10-09,32.913883209228516,405849928
2022-10-10,31.970834732055664,640691958
2022-10-11,30.77686882019043,733071932
2022-10-12,31.165485382080078,490127096
2022-10-13,30.544519424438477,1302451856
2022-10-14,30.007417678833008,836283411
2022-10-15,29.575347900390625,547825492
2022-10-16,30.168840408325195,608389719
2022-10-17,31.224876403808594,658840500
2022-10-18,30.164331436157227,715092973
2022-10-19,28.900798797607422,697269954
2022-10-20,28.08509635925293,803871622
2022-10-21,28.10867691040039,967208274
2022-10-22,28.01386260986328,474234383
2022-10-23,29.270071029663086,633157057
2022-10-24,28.3100643157959,667625312
2022-10-25,30.93997573852539,1336242036
2022-10-26,31.28472137451172,1250974763
2022-10-27,30.630624771118164,1275994871
2022-10-28,32.111263275146484,1063403956
2022-10-29,32.85712814331055,1165931963
2022-10-30,32.9659309387207,731319297
2022-10-31,32.61103820800781,1174404933
2022-11-01,32.2484245300293,729292793
2022-11-02,30.788076400756836,1166999748
2022-11-03,30.84387969970703,832207929
2022-11-04,33.780853271484375,1364403572
2022-11-05,36.76576232910156,2470595904
2022-11-06,32.6835823059082,1650006613
2022-11-07,29.60134506225586,2545092967
2022-11-08,24.152936935424805,6120104231
2022-11-09,13.94085693359375,4647808136
2022-11-10,17.681407928466797,4084381465
2022-11-11,16.326745986938477,2191908978
2022-11-12,14.53900146484375,866923655
2022-11-13,13.164528846740723,880792311
2022-11-14,14.00135612487793,1365413449
2022-11-15,14.301294326782227,833458645
2022-11-16,14.285508155822754,487495993
2022-11-17,13.638734817504883,673219780
2022-11-18,13.247496604919434,357193046
2022-11-19,12.851014137268066,314294255
2022-11-20,12.252833366394043,508411732
2022-11-21,11.846208572387695,504498729
2022-11-22,12.435625076293945,529418278
2022-11-23,14.35151195526123,859905329
2022-11-24,14.582350730895996,620159372
2022-11-25,14.063138008117676,323667943
2022-11-26,14.159193992614746,333271818
2022-11-27,14.115766525268555,225035409
2022-11-28,13.404518127441406,447463511
2022-11-29,13.369733810424805,265372933
2022-11-30,14.115445137023926,331594403
2022-12-01,13.480968475341797,232200065
2022-12-02,13.7156400680542,245049936
2022-12-03,13.302457809448242,161314094
2022-12-04,13.718218803405762,141802483
2022-12-05,13.8311128616333,335440747
2022-12-06,14.288854598999023,279979830
2022-12-07,13.5196533203125,223134812
2022-12-08,13.68922233581543,195918913
2022-12-09,13.580187797546387,211833041
2022-12-10,13.576995849609375,109293691
2022-12-11,13.427809715270996,117436002
2022-12-12,13.318544387817383,205298705
2022-12-13,13.833986282348633,315949878
2022-12-14,14.140525817871094,441479811
2022-12-15,14.02151107788086,272679087
2022-12-16,12.266606330871582,358747840
2022-12-17,12.504404067993164,222801055
2022-12-18,12.41312026977539,110722042
2022-12-19,11.932655334472656,206060595
2022-12-20,12.28051471710205,177388342
2022-12-21,12.128985404968262,167974882
2022-12-22,11.794829368591309,181200151
2022-12-23,11.786166191101074,157181374
2022-12-24,11.444275856018066,202780776
2022-12-25,11.387903213500977,105389060
2022-12-26,11.306611061096191,132410401
2022-12-27,11.085430145263672,223332961
2022-12-28,9.755906105041504,468728777
2022-12-29,9.651782989501953,772500177
2022-12-30,9.880176544189453,837030648
2022-12-31,9.961038589477539,285758573
2023-01-01,9.982172966003418,194221164
2023-01-02,11.272967338562012,558570124
2023-01-03,13.344045639038086,1149255381
2023-01-04,13.435112953186035,1142852070
2023-01-05,13.419329643249512,564255825
2023-01-06,13.52584171295166,517147909
2023-01-07,13.092267990112305,210349250
2023-01-08,14.31993293762207,535020165
2023-01-09,16.30246353149414,2029272608
2023-01-10,16.19672393798828,833408341
2023-01-11,16.35941505432129,630606082
2023-01-12,16.619043350219727,884719784
2023-01-13,18.28844451904297,1037251176
2023-01-14,24.24945831298828,3399684035
2023-01-15,22.873306274414062,1661787281
2023-01-16,23.577564239501953,1596086615
2023-01-17,22.884063720703125,926501252
2023-01-18,20.85063362121582,1427677518
2023-01-19,21.42676544189453,799641392
2023-01-20,25.54827117919922,1419157455
2023-01-21,24.627838134765625,1948796870
2023-01-22,24.232789993286133,1029738787
2023-01-23,24.357807159423828,874649827
2023-01-24,22.795673370361328,837211317
2023-01-25,24.57144546508789,1166026842
2023-01-26,24.350696563720703,809826004
2023-01-27,24.40785789489746,682926581
2023-01-28,23.981801986694336,489857934
2023-01-29,26.132387161254883,1131621628
2023-01-30,23.946321487426758,1084170329
2023-01-31,23.952547073364258,617019880
2023-02-01,24.993358612060547,984317489
2023-02-02,24.265058517456055,1017290364
2023-02-03,24.680896759033203,643813200
2023-02-04,24.317745208740234,321758043
2023-02-05,23.493438720703125,578466008
2023-02-06,22.706388473510742,449884793
2023-02-07,23.861356735229492,625438600
2023-02-08,23.192670822143555,534148944
2023-02-09,20.45212745666504,797436250
2023-02-10,20.130109786987305,654189930
2023-02-11,20.830095291137695,267159267
2023-02-12,21.489978790283203,532943787
2023-02-13,20.79010009765625,693292656
2023-02-14,21.824953079223633,865868623
2023-02-15,23.883901596069336,747616299
2023-02-16,22.285951614379883,885086333
2023-02-17,23.166757583618164,580803415
2023-02-18,23.478591918945312,370892073
2023-02-19,24.84075164794922,993875671
2023-02-20,26.181386947631836,1459545676
2023-02-21,24.948558807373047,925847245
2023-02-22,24.18134880065918,892548647
2023-02-23,23.900800704956055,579213279
2023-02-24,23.053035736083984,612377428
2023-02-25,22.523399353027344,547286025
2023-02-26,23.256088256835938,370371591
2023-02-27,22.692588806152344,475987023
2023-02-28,21.9163875579834,351065863
2023-03-01,22.506431579589844,346532018
2023-03-02,21.984878540039062,322545445
2023-03-03,21.39935302734375,489228523
2023-03-04,20.966838836669922,249364880
2023-03-05,20.97858428955078,278729462
2023-03-06,20.635011672973633,318022843
2023-03-07,20.244731903076172,394901279
2023-03-08,18.421194076538086,620543521
2023-03-09,17.308147430419922,754162560
2023-03-10,18.243642807006836,944032048
2023-03-11,18.22584342956543,696894876
2023-03-12,20.310531616210938,666940879
2023-03-13,20.433712005615234,1161164364
2023-03-14,20.92803382873535,1130224251
2023-03-15,19.29098129272461,816614774
2023-03-16,19.73054313659668,438673097
2023-03-17,21.62910270690918,623518286
2023-03-18,21.19590187072754,789771840
2023-03-19,21.90340232849121,475166077
2023-03-20,22.176464080810547,1147250538
2023-03-21,22.618267059326172,745081556
2023-03-22,21.480485916137695,851680842
2023-03-23,22.216777801513672,555730954
2023-03-24,20.678855895996094,547225198
2023-03-25,20.446645736694336,272949711
2023-03-26,20.97551918029785,226663968
2023-03-27,19.921674728393555,359607077
2023-03-28,20.4706974029541,347656506
2023-03-29,21.111467361450195,378726667
2023-03-30,20.55104637145996,472449267
2023-03-31,21.170495986938477,352864960
2023-04-01,20.97564125061035,209186327
2023-04-02,20.536975860595703,229561591
2023-04-03,20.443050384521484,437266506
2023-04-04,20.924619674682617,305630170
2023-04-05,20.966007232666016,324885702
2023-04-06,20.61012840270996,222557225
2023-04-07,20.469940185546875,171660856
2023-04-08,20.036449432373047,194413927
2023-04-09,20.29946517944336,152580905
2023-04-10,20.882356643676758,224169192
2023-04-11,23.018827438354492,1083533914
2023-04-12,23.985305786132812,1204250258
2023-04-13,24.432308197021484,792335438
2023-04-14,24.772722244262695,859037933
2023-04-15,24.079378128051758,379745930
2023-04-16,25.361927032470703,466841333
2023-04-17,24.55884552001953,789077237
2023-04-18,24.852689743041992,487693856
2023-04-19,22.71283531188965,836873906
2023-04-20,22.181440353393555,658826580
2023-04-21,21.278135299682617,489546774
2023-04-22,21.816287994384766,246809009
2023-04-23,21.480138778686523,314447869
2023-04-24,21.391069412231445,358681450
2023-04-25,21.92725372314453,367752382
2023-04-26,21.28301239013672,690088236
2023-04-27,22.34011459350586,509745191
2023-04-28,23.366287231445312,511781472
2023-04-29,23.18299674987793,369964075
2023-04-30,22.832014083862305,368042267
2023-05-01,21.98663330078125,438350469
2023-05-02,22.264978408813477,296722866
2023-05-03,22.218002319335938,445797367
2023-05-04,21.730348587036133,291826693
2023-05-05,22.82611083984375,423211212
2023-05-06,21.974262237548828,351934449
2023-05-07,21.844228744506836,303626005
2023-05-08,20.65746307373047,553548056
2023-05-09,20.683645248413086,272780907
2023-05-10,20.953710556030273,490700208
2023-05-11,20.234880447387695,376535594
2023-05-12,20.911794662475586,362726295
2023-05-13,20.86876106262207,224618367
2023-05-14,20.953397750854492,184522451
2023-05-15,21.00718879699707,307353987
2023-05-16,20.679420471191406,279283146
2023-05-17,21.06839942932129,279742763
2023-05-18,20.348695755004883,293327002
2023-05-19,20.349870681762695,149073606
2023-05-20,20.285446166992188,121021517
2023-05-21,19.609437942504883,210641913
2023-05-22,19.54204559326172,216922971
2023-05-23,20.043182373046875,258761187
2023-05-24,19.223663330078125,297840141
2023-05-25,19.260662078857422,194537149
2023-05-26,19.36695671081543,140228468
2023-05-27,20.425233840942383,179682882
2023-05-28,20.7985782623291,291460886
2023-05-29,20.586509704589844,228295637
2023-05-30,21.25408363342285,367512387
2023-05-31,20.82450294494629,246152341
2023-06-01,20.50221824645996,209047110
2023-06-02,21.25759506225586,237609887
2023-06-03,21.15556526184082,144933830
2023-06-04,21.8189754486084,317802167
2023-06-05,20.07505989074707,594214946
2023-06-06,20.398483276367188,441408235
2023-06-07,18.6342830657959,390444801
2023-06-08,18.909475326538086,258460307
2023-06-09,17.37969970703125,463344687
2023-06-10,15.65610122680664,1230339924
2023-06-11,15.558775901794434,446176848
2023-06-12,15.196707725524902,384209938
2023-06-13,15.018193244934082,363876713
2023-06-14,14.486572265625,296502336
2023-06-15,14.759472846984863,329864409
2023-06-16,15.30825424194336,232544705
2023-06-17,15.650521278381348,206436912
2023-06-18,15.43823528289795,141612316
2023-06-19,16.073041915893555,163949883
2023-06-20,16.635231018066406,265787114
2023-06-21,17.25704574584961,357788986
2023-06-22,16.642620086669922,299233520
2023-06-23,17.149534225463867,386994632
2023-06-24,16.652862548828125,260480952
2023-06-25,16.97138023376465,252839095
2023-06-26,16.27002716064453,275948459
2023-06-27,16.61964988708496,259041273
2023-06-28,15.98684310913086,327399744
2023-06-29,17.970457077026367,737633196
2023-06-30,18.897321701049805,1120379648
2023-07-01,18.683902740478516,349552752
2023-07-02,19.453594207763672,497231250
2023-07-03,19.240537643432617,324227812
2023-07-04,19.14322853088379,345225951
2023-07-05,18.99286460876465,260416081
2023-07-06,19.729385375976562,903770571
2023-07-07,21.484664916992188,988591308
2023-07-08,21.859268188476562,693929963
2023-07-09,21.3490047454834,405174806
2023-07-10,21.31377601623535,543191863
2023-07-11,22.092933654785156,453810523
2023-07-12,21.977602005004883,541605988
2023-07-13,26.02569580078125,1527996472
2023-07-14,26.7357177734375,2184090884
2023-07-15,27.391355514526367,1323279744
2023-07-16,27.384082794189453,753056132
2023-07-17,26.872766494750977,970813262
2023-07-18,25.544504165649414,696782373
2023-07-19,26.372352600097656,603189951
2023-07-20,25.375167846679688,606255421
2023-07-21,25.544267654418945,410907584
2023-07-22,24.535053253173828,335432006
2023-07-23,24.766815185546875,330741258
2023-07-24,23.38149070739746,492344649
2023-07-25,23.279321670532227,346742173
2023-07-26,25.177053451538086,688135176
2023-07-27,25.099336624145508,514211484
2023-07-28,24.84685707092285,374045446
2023-07-29,25.168973922729492,265061245
2023-07-30,24.261018753051758,365262222
2023-07-31,23.720956802368164,376948332
2023-08-01,23.99875259399414,428254164
2023-08-02,23.145721435546875,393185796
2023-08-03,22.636049270629883,365983702
2023-08-04,22.79361915588379,382245804
2023-08-05,22.632204055786133,250613466
2023-08-06,23.18569564819336,320595154
2023-08-07,23.068756103515625,353804981
2023-08-08,24.211763381958008,495649796
2023-08-09,24.37852668762207,447009018
2023-08-10,24.613052368164062,339616018
2023-08-11,24.582860946655273,314045619
2023-08-12,24.90673065185547,253389584
2023-08-13,24.24288558959961,263449955
2023-08-14,25.142822265625,359715099
2023-08-15,23.89658546447754,424193111
2023-08-16,22.811975479125977,441171937
2023-08-17,21.70997428894043,620931325
2023-08-18,21.335493087768555,411279768
2023-08-19,21.879037857055664,244048976
2023-08-20,21.77327537536621,198853112
2023-08-21,21.20825958251953,339125910
2023-08-22,20.546541213989258,381594696
2023-08-23,21.703624725341797,404686524
2023-08-24,21.033031463623047,328472951
2023-08-25,20.392719268798828,278312420
2023-08-26,20.280424118041992,144065112
2023-08-27,20.78683853149414,177496132
2023-08-28,20.557100296020508,200600033
2023-08-29,21.780763626098633,469679540
2023-08-30,20.834903717041016,292322455
2023-08-31,19.735092163085938,343649256
2023-09-01,19.327844619750977,286842939
2023-09-02,19.493743896484375,200858690
2023-09-03,19.578746795654297,164570332
2023-09-04,19.499408721923828,220024399
2023-09-05,20.272384643554688,387328289
2023-09-06,19.62002944946289,313630984
2023-09-07,19.890499114990234,242438252
2023-09-08,19.599044799804688,219114497
2023-09-09,19.44607162475586,101925453
2023-09-10,18.248830795288086,520683204
2023-09-11,17.739166259765625,380225621
2023-09-12,17.929826736450195,361388393
2023-09-13,18.402999877929688,356729875
2023-09-14,18.838306427001953,349380172
2023-09-15,19.16884422302246,205202282
2023-09-16,19.140369415283203,146477836
2023-09-17,18.831628799438477,112594680
2023-09-18,19.657245635986328,316245106
2023-09-19,20.03618812561035,253895801
2023-09-20,20.3049373626709,233206126
2023-09-21,19.47907066345215,253809695
2023-09-22,19.43814468383789,170874161
2023-09-23,19.47390365600586,97379053
2023-09-24,19.374290466308594,115380619
2023-09-25,19.40414047241211,163848456
2023-09-26,19.023286819458008,170201883
2023-09-27,19.130022048950195,210385139
2023-09-28,19.957616806030273,225954938
2023-09-29,20.300655364990234,219571069
2023-09-30,21.3951473236084,328987954
2023-10-01,23.83648681640625,637123111
2023-10-02,23.371700286865234,658084028
2023-10-03,23.55269432067871,653491878
2023-10-04,23.144786834716797,429268875
2023-10-05,22.694141387939453,361288781
2023-10-06,23.424453735351562,402665506
2023-10-07,23.287302017211914,278403509
2023-10-08,23.24642562866211,190670414
2023-10-09,22.118396759033203,356967743
2023-10-10,22.10511589050293,241087146
2023-10-11,22.00741958618164,278925381
2023-10-12,21.300268173217773,283320977
2023-10-13,21.834917068481445,269268807
2023-10-14,22.01171875,174004594
2023-10-15,21.922027587890625,178940996
2023-10-16,23.98295783996582,726713710
2023-10-17,23.959318161010742,520830665
2023-10-18,23.432138442993164,362606644
2023-10-19,24.93791961669922,663249208
2023-10-20,27.033674240112305,910991447
2023-10-21,29.386228561401367,1160814433
2023-10-22,29.03668212890625,665340924
2023-10-23,31.850984573364258,1581590969
2023-10-24,30.15153694152832,1450364573
2023-10-25,32.46306610107422,1458706203
2023-10-26,32.77549362182617,1015617285
2023-10-27,31.73969841003418,870812666
2023-10-28,31.653318405151367,380462073
2023-10-29,32.822608947753906,507672244
2023-10-30,34.962337493896484,1099930941
2023-10-31,38.51951599121094,1577034191
2023-11-01,41.461544036865234,3630725002
2023-11-02,40.20756912231445,2583692673
2023-11-03,39.51976013183594,1755955299
2023-11-04,42.346595764160156,1454107898
2023-11-05,41.23860168457031,884855278
2023-11-06,42.12858963012695,1010459088
2023-11-07,43.09254455566406,1780187159
2023-11-08,43.18988800048828,1009177437
2023-11-09,45.444828033447266,2830770419
2023-11-10,56.64385223388672,3795204638
2023-11-11,56.1026611328125,4182963132
2023-11-12,56.15409851074219,2987356952
2023-11-13,51.90705108642578,2942685126
2023-11-14,56.838375091552734,3195616616
2023-11-15,65.5344009399414,3793937162
2023-11-16,57.871402740478516,3922608772
2023-11-17,58.41593551635742,3185454735
2023-11-18,58.512725830078125,1942321169
2023-11-19,61.393558502197266,1998656461
2023-11-20,56.53383255004883,1937313546
2023-11-21,52.00047302246094,2440890238
2023-11-22,57.588558197021484,1985653842
2023-11-23,56.599369049072266,1379316733
2023-11-24,56.86643981933594,1146346831
2023-11-25,58.84648895263672,1183793273
2023-11-26,57.6427001953125,871154750
2023-11-27,55.06462097167969,1237763215
2023-11-28,58.19437026977539,1412314015
2023-11-29,59.25012969970703,1941361674
2023-11-30,59.24162292480469,1263841021
2023-12-01,59.80399703979492,1376669760
2023-12-02,63.83285903930664,1346327049
2023-12-03,63.03996658325195,1368876645
2023-12-04,61.526615142822266,2211865569
2023-12-05,60.99483108520508,1693517649
2023-12-06,61.902957916259766,3030993886
2023-12-07,67.83782958984375,3002455075
2023-12-08,75.00243377685547,3612712432
2023-12-09,72.25760650634766,2893248364
2023-12-10,74.70588684082031,1849363354
2023-12-11,70.36717224121094,3729540309
2023-12-12,68.54067993164062,2366453484
2023-12-13,70.76778411865234,2414610075
2023-12-14,75.62033081054688,2464938440
2023-12-15,72.36898803710938,2821390652
2023-12-16,73.47350311279297,1781972898
2023-12-17,71.00051879882812,1552380672
2023-12-18,74.34716033935547,2281865174
2023-12-19,72.9897689819336,1900875405
2023-12-20,82.19123077392578,3745738278
2023-12-21,93.85481262207031,4711493441
2023-12-22,98.00369262695312,5284203995
2023-12-23,107.59423065185547,3957434568
2023-12-24,112.48521423339844,6365529251
2023-12-25,121.1464614868164,5951791518
2023-12-26,112.6767349243164,6117657160
2023-12-27,107.02379608154297,4267938569
2023-12-28,102.10456848144531,4492625126
2023-12-29,106.31151580810547,4445797973
2023-12-30,101.84508514404297,1863177830
2023-12-31,101.50582122802734,1748630533
2024-01-01,109.50868225097656,2157671990
2024-01-02,106.61122131347656,3782057553
2024-01-03,98.59443664550781,5472216595
2024-01-04,105.0775375366211,3272723247
2024-01-05,99.97879028320312,3022127826
2024-01-06,93.85771942138672,2235902092
2024-01-07,89.2763442993164,2288061692
2024-01-08,97.79044342041016,4152448360
2024-01-09,99.40918731689453,4070131683
2024-01-10,102.03302001953125,4216429514
2024-01-11,99.90943908691406,4174026719
2024-01-12,91.72090911865234,2868799888
2024-01-13,95.73004913330078,1880329065
2024-01-14,94.13314056396484,2736734725
2024-01-15,94.49022674560547,1755858499
2024-01-16,97.62691497802734,1806576879
2024-01-17,102.0635986328125,3220344763
2024-01-18,94.2509536743164,2684524713
2024-01-19,93.38616943359375,2631067383
2024-01-20,92.56983947753906,1204443546
2024-01-21,90.84843444824219,894963197
2024-01-22,83.62281036376953,2662287481
2024-01-23,84.27450561523438,2990436327
2024-01-24,88.73200988769531,2352477736
2024-01-25,86.88921356201172,1674093024
2024-01-26,92.44236755371094,2027305107
2024-01-27,94.16321563720703,1256585307
2024-01-28,95.93798065185547,2425625612
2024-01-29,101.56666564941406,2604890575
2024-01-30,101.47297668457031,3328090833
2024-01-31,97.0287094116211,3814467068
2024-02-01,97.84669494628906,2951395444
2024-02-02,100.44052124023438,2574044077
2024-02-03,97.8799819946289,1349320819
2024-02-04,95.47695922851562,1304106726
2024-02-05,95.54866027832031,1635327054
2024-02-06,96.86107635498047,1699997346
2024-02-07,100.97927856445312,1733607189
2024-02-08,102.78563690185547,2288429230
2024-02-09,106.93333435058594,2852770180
2024-02-10,109.1314697265625,1836561570
2024-02-11,107.49528503417969,1370383843
2024-02-12,111.99275207519531,2650731894
2024-02-13,112.57930755615234,2709494768
2024-02-14,116.97632598876953,2391239729
2024-02-15,113.69940948486328,2471486178
2024-02-16,110.44591522216797,1921299579
2024-02-17,108.98401641845703,1370606631
2024-02-18,112.17467498779297,1516321334
2024-02-19,111.4853286743164,1898655220
2024-02-20,108.45964050292969,2656976089
2024-02-21,105.1252212524414,2246861647
2024-02-22,101.66979217529297,1830636004
2024-02-23,99.95469665527344,1483285120
2024-02-24,104.1335220336914,1083637514
2024-02-25,103.4534912109375,909662462
2024-02-26,109.91853332519531,2334408023
2024-02-27,108.3880844116211,2723995106
2024-02-28,118.05220031738281,5029492553
2024-02-29,125.71151733398438,6950123902
2024-03-01,129.9904022216797,4743077738
2024-03-02,129.70018005371094,2741772676
2024-03-03,130.45086669921875,2875614168
2024-03-04,133.194580078125,4429758300
2024-03-05,125.70671081542969,8980294607
2024-03-06,130.7420196533203,5146680159
2024-03-07,143.9778594970703,7111178325
2024-03-08,145.2400360107422,5474659974
